Execution Date,Category ID,Quantity,Category Title
2024-03-14,27,2,Education
2024-03-14,28,5,Science & Technology
2024-03-15,1,4,Film & Animation
2024-03-15,2,2,Autos & Vehicles
2024-03-15,10,13,Music
2024-03-15,17,10,Sports
2024-03-15,19,1,Travel & Events
2024-03-15,20,10,Gaming
2024-03-15,22,10,People & Blogs
2024-03-15,23,4,Comedy
2024-03-15,24,27,Entertainment
2024-03-15,25,7,News & Politics
2024-03-15,26,2,Howto & Style
2024-03-15,27,2,Education
2024-03-15,28,8,Science & Technology
2024-03-18,1,2,Film & Animation
2024-03-18,2,5,Autos & Vehicles
2024-03-18,10,11,Music
2024-03-18,15,2,Pets & Animals
2024-03-18,17,11,Sports
2024-03-18,19,1,Travel & Events
2024-03-18,20,15,Gaming
2024-03-18,22,7,People & Blogs
2024-03-18,23,1,Comedy
2024-03-18,24,36,Entertainment
2024-03-18,25,3,News & Politics
2024-03-18,26,3,Howto & Style
2024-03-18,27,2,Education
2024-03-18,28,1,Science & Technology
2024-03-19,1,1,Film & Animation
2024-03-19,2,3,Autos & Vehicles
2024-03-19,10,5,Music
2024-03-19,15,1,Pets & Animals
2024-03-19,17,19,Sports
2024-03-19,20,15,Gaming
2024-03-19,22,9,People & Blogs
2024-03-19,23,4,Comedy
2024-03-19,24,38,Entertainment
2024-03-19,25,2,News & Politics
2024-03-19,26,2,Howto & Style
2024-03-19,27,1,Education
2024-03-20,1,2,Film & Animation
2024-03-20,2,4,Autos & Vehicles
2024-03-20,10,4,Music
2024-03-20,17,16,Sports
2024-03-20,20,15,Gaming
2024-03-20,22,8,People & Blogs
2024-03-20,23,6,Comedy
2024-03-20,24,35,Entertainment
2024-03-20,25,2,News & Politics
2024-03-20,26,5,Howto & Style
2024-03-20,27,3,Education
2024-03-21,1,5,Film & Animation
2024-03-21,2,3,Autos & Vehicles
2024-03-21,10,6,Music
2024-03-21,17,12,Sports
2024-03-21,20,17,Gaming
2024-03-21,22,7,People & Blogs
2024-03-21,23,7,Comedy
2024-03-21,24,31,Entertainment
2024-03-21,25,3,News & Politics
2024-03-21,26,5,Howto & Style
2024-03-21,27,4,Education
2024-03-22,1,5,Film & Animation
2024-03-22,2,1,Autos & Vehicles
2024-03-22,10,15,Music
2024-03-22,17,10,Sports
2024-03-22,19,1,Travel & Events
2024-03-22,20,17,Gaming
2024-03-22,22,7,People & Blogs
2024-03-22,23,8,Comedy
2024-03-22,24,26,Entertainment
2024-03-22,25,1,News & Politics
2024-03-22,26,5,Howto & Style
2024-03-22,27,3,Education
2024-03-22,28,1,Science & Technology
2024-03-23,1,5,Film & Animation
2024-03-23,2,1,Autos & Vehicles
2024-03-23,10,17,Music
2024-03-23,17,10,Sports
2024-03-23,19,1,Travel & Events
2024-03-23,20,17,Gaming
2024-03-23,22,7,People & Blogs
2024-03-23,23,8,Comedy
2024-03-23,24,25,Entertainment
2024-03-23,25,1,News & Politics
2024-03-23,26,4,Howto & Style
2024-03-23,27,3,Education
2024-03-23,28,1,Science & Technology
2024-03-24,1,2,Film & Animation
2024-03-24,10,21,Music
2024-03-24,17,10,Sports
2024-03-24,19,1,Travel & Events
2024-03-24,20,17,Gaming
2024-03-24,22,7,People & Blogs
2024-03-24,23,7,Comedy
2024-03-24,24,25,Entertainment
2024-03-24,25,1,News & Politics
2024-03-24,26,4,Howto & Style
2024-03-24,27,2,Education
2024-03-24,28,3,Science & Technology
2024-03-25,1,2,Film & Animation
2024-03-25,2,1,Autos & Vehicles
2024-03-25,10,17,Music
2024-03-25,17,10,Sports
2024-03-25,19,1,Travel & Events
2024-03-25,20,12,Gaming
2024-03-25,22,8,People & Blogs
2024-03-25,23,12,Comedy
2024-03-25,24,26,Entertainment
2024-03-25,26,5,Howto & Style
2024-03-25,27,2,Education
2024-03-25,28,4,Science & Technology
2024-03-26,1,1,Film & Animation
2024-03-26,2,2,Autos & Vehicles
2024-03-26,10,18,Music
2024-03-26,17,9,Sports
2024-03-26,20,11,Gaming
2024-03-26,22,7,People & Blogs
2024-03-26,23,11,Comedy
2024-03-26,24,28,Entertainment
2024-03-26,25,1,News & Politics
2024-03-26,26,5,Howto & Style
2024-03-26,27,1,Education
2024-03-26,28,6,Science & Technology
