Execution Date,Category ID,Quantity,Category Title
2024-03-23,24,21,Entertainment
2024-03-23,25,1,News & Politics
2024-03-23,26,3,Howto & Style
2024-03-23,27,2,Education
2024-03-23,28,4,Science & Technology
2024-03-24,1,4,Film & Animation
2024-03-24,2,2,Autos & Vehicles
2024-03-24,10,12,Music
2024-03-24,17,6,Sports
2024-03-24,19,2,Travel & Events
2024-03-24,20,25,Gaming
2024-03-24,22,6,People & Blogs
2024-03-24,23,3,Comedy
2024-03-24,24,26,Entertainment
2024-03-24,25,3,News & Politics
2024-03-24,26,2,Howto & Style
2024-03-24,27,4,Education
2024-03-24,28,5,Science & Technology
2024-03-25,1,4,Film & Animation
2024-03-25,2,3,Autos & Vehicles
2024-03-25,10,13,Music
2024-03-25,17,12,Sports
2024-03-25,19,2,Travel & Events
2024-03-25,20,16,Gaming
2024-03-25,22,10,People & Blogs
2024-03-25,23,5,Comedy
2024-03-25,24,21,Entertainment
2024-03-25,25,4,News & Politics
2024-03-25,26,2,Howto & Style
2024-03-25,27,3,Education
2024-03-25,28,5,Science & Technology
