Execution Date,Category ID,Quantity,Category Title
2024-03-12,23,6,Comedy
2024-03-12,24,17,Entertainment
2024-03-12,25,6,News & Politics
2024-03-12,26,3,Howto & Style
2024-03-12,27,1,Education
2024-03-12,28,2,Science & Technology
2024-03-13,1,6,Film & Animation
2024-03-13,2,1,Autos & Vehicles
2024-03-13,10,9,Music
2024-03-13,17,15,Sports
2024-03-13,20,22,Gaming
2024-03-13,22,11,People & Blogs
2024-03-13,23,7,Comedy
2024-03-13,24,18,Entertainment
2024-03-13,25,4,News & Politics
2024-03-13,26,2,Howto & Style
2024-03-13,27,3,Education
2024-03-13,28,2,Science & Technology
2024-03-14,1,2,Film & Animation
2024-03-14,2,3,Autos & Vehicles
2024-03-14,10,12,Music
2024-03-14,17,18,Sports
2024-03-14,19,1,Travel & Events
2024-03-14,20,22,Gaming
2024-03-14,22,8,People & Blogs
2024-03-14,23,7,Comedy
2024-03-14,24,15,Entertainment
2024-03-14,25,6,News & Politics
2024-03-14,26,1,Howto & Style
2024-03-14,27,3,Education
2024-03-14,28,2,Science & Technology
2024-03-15,1,4,Film & Animation
2024-03-15,2,3,Autos & Vehicles
2024-03-15,10,17,Music
2024-03-15,17,15,Sports
2024-03-15,19,1,Travel & Events
2024-03-15,20,22,Gaming
2024-03-15,22,7,People & Blogs
2024-03-15,23,3,Comedy
2024-03-15,24,18,Entertainment
2024-03-15,25,3,News & Politics
2024-03-15,27,4,Education
2024-03-15,28,3,Science & Technology
2024-03-18,1,5,Film & Animation
2024-03-18,10,20,Music
2024-03-18,17,17,Sports
2024-03-18,19,1,Travel & Events
2024-03-18,20,15,Gaming
2024-03-18,22,8,People & Blogs
2024-03-18,23,4,Comedy
2024-03-18,24,18,Entertainment
2024-03-18,25,5,News & Politics
2024-03-18,26,2,Howto & Style
2024-03-18,27,3,Education
2024-03-18,28,2,Science & Technology
2024-03-19,1,4,Film & Animation
2024-03-19,10,18,Music
2024-03-19,17,18,Sports
2024-03-19,20,21,Gaming
2024-03-19,22,8,People & Blogs
2024-03-19,23,4,Comedy
2024-03-19,24,19,Entertainment
2024-03-19,25,1,News & Politics
2024-03-19,26,3,Howto & Style
2024-03-19,27,2,Education
2024-03-19,28,2,Science & Technology
2024-03-20,1,4,Film & Animation
2024-03-20,10,14,Music
2024-03-20,17,14,Sports
2024-03-20,19,1,Travel & Events
2024-03-20,20,21,Gaming
2024-03-20,22,10,People & Blogs
2024-03-20,23,4,Comedy
2024-03-20,24,20,Entertainment
2024-03-20,25,1,News & Politics
2024-03-20,26,4,Howto & Style
2024-03-20,27,3,Education
2024-03-20,28,4,Science & Technology
2024-03-21,1,5,Film & Animation
2024-03-21,2,1,Autos & Vehicles
2024-03-21,10,11,Music
2024-03-21,17,13,Sports
2024-03-21,19,2,Travel & Events
2024-03-21,20,25,Gaming
2024-03-21,22,8,People & Blogs
2024-03-21,23,1,Comedy
2024-03-21,24,24,Entertainment
2024-03-21,25,2,News & Politics
2024-03-21,26,4,Howto & Style
2024-03-21,27,1,Education
2024-03-21,28,3,Science & Technology
2024-03-22,1,5,Film & Animation
2024-03-22,2,2,Autos & Vehicles
2024-03-22,10,17,Music
2024-03-22,17,9,Sports
2024-03-22,19,2,Travel & Events
2024-03-22,20,23,Gaming
2024-03-22,22,7,People & Blogs
2024-03-22,23,1,Comedy
2024-03-22,24,23,Entertainment
2024-03-22,26,5,Howto & Style
2024-03-22,27,1,Education
2024-03-22,28,5,Science & Technology
2024-03-23,1,6,Film & Animation
2024-03-23,2,3,Autos & Vehicles
2024-03-23,10,15,Music
2024-03-23,17,11,Sports
2024-03-23,19,1,Travel & Events
2024-03-23,20,21,Gaming
2024-03-23,22,7,People & Blogs
2024-03-23,23,1,Comedy
2024-03-23,24,22,Entertainment
2024-03-23,25,3,News & Politics
2024-03-23,26,1,Howto & Style
2024-03-23,27,4,Education
2024-03-23,28,5,Science & Technology
