Execution Date,Category ID,Quantity,Category Title
2024-03-21,15,1,Pets & Animals
2024-03-21,17,9,Sports
2024-03-21,19,3,Travel & Events
2024-03-21,20,10,Gaming
2024-03-21,22,16,People & Blogs
2024-03-21,23,7,Comedy
2024-03-21,24,30,Entertainment
2024-03-21,25,6,News & Politics
2024-03-21,26,6,Howto & Style
2024-03-21,27,2,Education
2024-03-21,28,1,Science & Technology
2024-03-21,29,1,Nonprofits & Activism
2024-03-22,1,4,Film & Animation
2024-03-22,2,3,Autos & Vehicles
2024-03-22,10,3,Music
2024-03-22,17,9,Sports
2024-03-22,19,3,Travel & Events
2024-03-22,20,12,Gaming
2024-03-22,22,15,People & Blogs
2024-03-22,23,7,Comedy
2024-03-22,24,30,Entertainment
2024-03-22,25,4,News & Politics
2024-03-22,26,6,Howto & Style
2024-03-22,27,1,Education
2024-03-22,28,2,Science & Technology
2024-03-22,29,1,Nonprofits & Activism
2024-03-23,1,4,Film & Animation
2024-03-23,2,4,Autos & Vehicles
2024-03-23,10,3,Music
2024-03-23,17,8,Sports
2024-03-23,19,4,Travel & Events
2024-03-23,20,9,Gaming
2024-03-23,22,14,People & Blogs
2024-03-23,23,5,Comedy
2024-03-23,24,31,Entertainment
2024-03-23,25,10,News & Politics
2024-03-23,26,4,Howto & Style
2024-03-23,27,1,Education
2024-03-23,28,2,Science & Technology
2024-03-23,29,1,Nonprofits & Activism
2024-03-24,1,3,Film & Animation
2024-03-24,2,3,Autos & Vehicles
2024-03-24,10,3,Music
2024-03-24,17,9,Sports
2024-03-24,19,4,Travel & Events
2024-03-24,20,9,Gaming
2024-03-24,22,15,People & Blogs
2024-03-24,23,4,Comedy
2024-03-24,24,27,Entertainment
2024-03-24,25,15,News & Politics
2024-03-24,26,3,Howto & Style
2024-03-24,27,1,Education
2024-03-24,28,3,Science & Technology
2024-03-24,29,1,Nonprofits & Activism
2024-03-25,1,3,Film & Animation
2024-03-25,2,3,Autos & Vehicles
2024-03-25,10,4,Music
2024-03-25,17,8,Sports
2024-03-25,19,2,Travel & Events
2024-03-25,20,8,Gaming
2024-03-25,22,17,People & Blogs
2024-03-25,23,4,Comedy
2024-03-25,24,28,Entertainment
2024-03-25,25,17,News & Politics
2024-03-25,26,2,Howto & Style
2024-03-25,27,1,Education
2024-03-25,28,3,Science & Technology
2024-03-26,1,3,Film & Animation
2024-03-26,2,3,Autos & Vehicles
2024-03-26,10,4,Music
2024-03-26,17,7,Sports
2024-03-26,19,1,Travel & Events
2024-03-26,20,9,Gaming
2024-03-26,22,18,People & Blogs
2024-03-26,23,6,Comedy
2024-03-26,24,27,Entertainment
2024-03-26,25,16,News & Politics
2024-03-26,26,2,Howto & Style
2024-03-26,27,1,Education
2024-03-26,28,3,Science & Technology
